"ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","cntrl no infection","exp - actin","scramble - cntrl","scramble - cntrl.1","exp - actin.1","ref transcriptome","ref transcriptome.1"
"ENSMUSG00000025326","Ube3a",22215,"protein_coding","7",58878498,58961284,33.9,2255.70741255191,0.43176873095635,0.58920002957716,0.732805005570366,0.463677367900364,0.907113856553088,4120.15127373925,3337.24910105308,2210.64022853674,2003.08882232286,994.966597322854,1635.02478553585,1488.83107935271
"ENSMUSG00000025337","Sbds",66711,"protein_coding","5",130274572,130284371,47.21,1211.06997416104,-0.380396586875614,0.421105959716459,-0.903327483495469,0.366352114275542,0.866253449413762,1053.14680906771,510.571309073003,1264.74128459554,1461.09798590535,639.621383993263,1882.30621105549,1666.00483543691
"ENSMUSG00000025340","Rabgef1",56715,"protein_coding","5",130200639,130243183,45.06,441.188585437899,0.702007763506205,0.637765269145279,1.10073062530831,0.271013913180425,0.802835771893541,311.581896173878,201.363932126152,751.694972815379,625.794461544251,351.164681408066,358.063504152436,488.656649845132
"ENSMUSG00000025351","Cd63",12512,"protein_coding","10",128736858,128748691,49.56,8537.52939797479,-0.59118988254634,0.361965622722914,-1.6332763263513,0.102410893446413,0.650403316092526,6576.45522190999,7875.09905264912,6894.72406942229,9020.73151771865,5419.01450327626,13010.9594851413,10965.721935706
"ENSMUSG00000025353","Ormdl2",66844,"protein_coding","10",128653771,128657514,43.19,241.650762838496,-0.962311882861209,0.723085733050814,-1.33084064430515,0.183241451105258,0.723398085430846,30.1195832968082,465.07485578927,126.570747350661,151.210888815641,377.293005917595,289.813830709016,251.472427990477
"ENSMUSG00000025354","Dnajc14",74330,"protein_coding","10",128639931,128655315,46.38,659.784630055171,0.838805160385277,0.735526037809733,1.14041531810769,0.254113314090891,0.785846385977272,1066.64869123524,165.977801794359,727.540250038535,1117.68530467947,508.979761445619,362.02000696075,669.640594232217
"ENSMUSG00000025355","Mmp19",58223,"protein_coding","10",128626779,128636693,46.76,322.570375146811,0.3014248032108,0.650180109261892,0.463602006454778,0.642932916558283,0.95144297153753,472.565875863715,287.301677217647,287.924295499978,397.156310383251,257.102713173763,273.987819475759,281.953934413565
"ENSMUSG00000025358","Cdk2",12566,"protein_coding","10",128533808,128540900,47.65,196.201645307318,-1.25686478624906,1.14464056379941,-1.09804319888607,0.272185626360384,0.804207810127651,0,540.902277928825,99.5174578405964,124.794528721343,72.1141756462993,303.661590538116,232.421486476047
"ENSMUSG00000025362","Rps26",27370,"protein_coding","10",128460403,128462616,47.83,588.47138550675,-1.24532402523063,0.698295257096441,-1.7833774647257,0.0745248790724254,0.577063305001808,207.721264115919,855.164816351648,498.553478114056,298.778141756207,368.931942074546,1192.88559670673,697.264459428141
"ENSMUSG00000025364","Pa2g4",18813,"protein_coding","10",128393635,128401856,47.41,447.474845329872,0.98958362735188,0.687732260676929,1.4389082553403,0.150176518251833,0.696934834994633,401.940646064303,749.848952268933,672.467482107331,403.532673164633,362.661144192259,279.922573688231,261.950445823414
"ENSMUSG00000025369","Smarcc2",68094,"protein_coding","10",128295117,128326351,47.42,1224.44615623997,-0.0600336058193568,0.463257780425514,-0.129590064875358,0.896890764041535,0.987249413134832,1777.05541451168,696.769756771244,1161.35907111065,1490.24707290596,681.426703208509,1081.11439237186,1683.1506827999
"ENSMUSG00000025370","Cdh9",12565,"protein_coding","15",16728842,16857180,35.34,655.354663167568,1.56149671961825,0.676110202993085,2.30952988537316,0.0209141952794933,0.347621927815009,1310.72117657145,799.558040115974,1060.87542435898,470.939936853534,426.414255995509,304.650716240194,214.323092037338
"ENSMUSG00000025371","Chmp6",208092,"protein_coding","11",119804267,119810374,58.87,472.060568389768,-0.770545777666983,0.60423711179552,-1.27523742356253,0.202225218995956,0.744891375821443,232.647815809829,593.981473426514,256.040061434544,390.779947601868,727.41255434528,632.051323628195,471.510802482145
"ENSMUSG00000025372","Baiap2",108100,"protein_coding","11",119833589,119897608,52.41,1908.50385713991,0.0782891833736949,0.779158431162597,0.100479158336101,0.919963928329773,0.988868671847046,3197.86886106457,329.428022850733,2050.2528692985,1720.7070420045,2489.5067592679,1795.26314927257,1776.50029622061
"ENSMUSG00000025373","Rnf41",67588,"protein_coding","10",128247526,128277310,46.31,826.682538913312,0.719892153791747,0.697253379189835,1.03246850467504,0.301852694595493,0.827189527731608,448.677930490384,449.909371361359,977.783178006636,1289.8470997768,1243.70824665357,938.680291272547,438.171654831892
"ENSMUSG00000025374","Nabp2",69917,"protein_coding","10",128237264,128247361,48.35,992.792708296386,-0.394793644935256,0.492027202236517,-0.802381744628581,0.422332169703887,0.890270386918913,971.09690974192,1117.19068618944,885.029042543556,788.847166953888,986.605533479804,1375.87385159127,824.905767574823
"ENSMUSG00000025375","Aatk",11302,"protein_coding","11",119898139,119937993,54.98,656.498650671943,0.399550358645112,0.785500051641216,0.508657329570247,0.610992436741828,0.947262869228344,1027.18165105322,197.151297562843,614.496147442906,771.539896547278,934.348884460747,569.736404397246,481.03627323936
"ENSMUSG00000025377","Tepsin",78777,"protein_coding","11",119981357,119989557,56.42,142.989826307095,1.75392529567506,0.904715813434456,1.93864777163213,0.0525442423440329,0.508625243935994,101.7834194168,195.466243737519,195.170160036898,148.478161909335,258.147846154144,50.4454108060062,51.4375420889612
"ENSMUSG00000025381","Cnpy2",56530,"protein_coding","10",128158328,128163422,48.36,980.690558490204,-0.985174024357092,0.567620459621352,-1.73562106097141,0.0826308595088337,0.60242627841481,797.649654205128,1553.61962694822,671.501293196257,618.507189794099,669.930240424316,1361.03696606009,1192.58893880332
"ENSMUSG00000025393","Atp5f1b",11947,"protein_coding","10",127919142,127926260,45.26,21611.0964350181,-0.0461252339899463,0.355663839283883,-0.129687724461441,0.896813495002475,0.987249413134832,18789.4269456054,16549.7561454142,25146.0325996055,19291.2301405883,25620.3898810635,23529.3222010446,22351.5171318051
"ENSMUSG00000025402","Nab2",17937,"protein_coding","10",127496787,127504437,58.23,193.907858941813,0.234841401557906,0.992893192697719,0.236522320109613,0.813027389599351,0.972909821300157,78.9340803640491,261.183342925134,229.952960835553,274.183599599446,84.6557714108731,303.661590538116,124.783666919517
"ENSMUSG00000025403","Shmt2",108037,"protein_coding","10",127352992,127358313,56.65,373.566726078517,0.326377078706897,0.860831513450192,0.379141648054664,0.704582680306092,0.958874510968122,341.701479470686,161.765167231051,364.253219474804,420.839943571243,700.23909685537,369.933012577379,256.235163369085
"ENSMUSG00000025404","R3hdm2",71750,"protein_coding","10",127216196,127335253,44.17,961.157407206298,-0.199612018086112,0.494390855208944,-0.403753459399547,0.686394023529119,0.95421644210225,1404.19574542361,663.068680264775,702.419338350617,1017.48531811489,965.702873872181,1020.77772454507,954.452169872947
"ENSMUSG00000025408","Ddit3",13198,"protein_coding","10",127126643,127132157,48.81,584.048740103241,0.876437649486594,0.60624013140766,1.44569388280441,0.148263080871742,0.696154053946887,447.639324169805,435.58641384611,950.729888496571,735.103537796521,600.951463719161,594.46454694921,323.866005745311
"ENSMUSG00000025410","Dctn2",69654,"protein_coding","10",127102237,127117819,49.95,2762.02883331323,0.0378521857498204,0.381140812733467,0.0993128641311121,0.920889864813017,0.988868671847046,2629.75120370753,2675.02294770097,2401.94563292935,3072.49595165758,3222.14497851508,3026.72464836037,2306.11647032176
"ENSMUSG00000025413","Ttc4",72354,"protein_coding","4",106519453,106536141,47.83,704.399173653557,0.252125074729072,0.557370515009461,0.452347348737656,0.651018770727918,0.95144297153753,1101.96130613495,543.429858666811,516.911067424457,802.510801485422,858.054176892923,544.019136143204,563.907868827131
"ENSMUSG00000025417","Pip4k2c",117150,"protein_coding","10",127032936,127047454,49.61,596.339229622862,-0.136870348297114,0.615225563159872,-0.22247181601839,0.823946611096586,0.975518646011866,719.754180161658,527.421847326238,669.56891537411,434.503578102777,609.31252756221,419.389297681306,794.424261151735
"ENSMUSG00000025420","Katnal2",71206,"protein_coding","18",77064844,77135004,45.5,212.713670340263,-0.714663128222034,1.05558419685011,-0.677030908907697,0.498386343612263,0.918164472752895,409.21089030836,288.144204130309,94.6865132852276,139.369072221645,173.492074743271,57.3692907205561,326.723646972476
"ENSMUSG00000025421","Hdhd2",76987,"protein_coding","18",77031788,77063003,44.34,1866.34762341632,-0.173023702713447,0.468848580910427,-0.369039621230085,0.712098192433538,0.960420193986782,2076.17403483861,1205.65601201892,1842.52225341764,1921.10701513366,1775.68093366757,2696.35666386614,1546.93645097172
"ENSMUSG00000025423","Pias2",17344,"protein_coding","18",77152904,77241496,38.36,846.179835563856,-0.243310485491136,0.607380216088335,-0.400590073641368,0.688721955085877,0.95421644210225,1441.58557296448,1298.33397241171,399.036020273459,753.3217171719,666.794841483173,750.746407877622,613.440316764649
"ENSMUSG00000025425","St8sia5",225742,"protein_coding","18",77273535,77346467,48.7,276.882375887427,0.458349170015271,0.87330394684106,0.524844954237554,0.59969097794823,0.945711864523403,176.563074498531,351.333722579938,471.500188603991,214.063607660697,225.748723762328,356.085252748279,142.882061358226
"ENSMUSG00000025427","Ark2c",225743,"protein_coding","18",77543806,77652857,48.81,499.362786729779,0.0831904013462573,0.771230403376548,0.107867118544651,0.914101100495492,0.987428041255837,964.865271818442,305.837269296205,287.924295499978,476.405390666147,738.909017129472,503.464982357983,218.133280340224
"ENSMUSG00000025428","Atp5f1a",11946,"protein_coding","18",77861429,77870569,46.11,15165.8686642241,0.300166264500379,0.420283356914398,0.714199740632405,0.475103677248258,0.910955635439817,16708.0598791639,9423.66351812136,16841.6389089266,16275.2105449944,20016.3868402598,13136.5784493053,13759.5425087971
"ENSMUSG00000025437","Usp33",170822,"protein_coding","3",152052115,152099254,42.49,1679.73395702511,-0.0249555177596723,0.452370977867573,-0.0551660450838598,0.956006179822003,0.992558209410045,972.135516062499,1275.58574576985,1971.99156750153,1657.85432315944,2187.46332793774,1728.00260153123,1965.10461721346
"ENSMUSG00000025439","Clns1a",12729,"protein_coding","7",97345841,97370003,42.85,2394.8336871422,-0.150396536709899,0.591095381806055,-0.254437001775199,0.799157968020922,0.97024101520655,1141.42834631697,5987.83876828686,1999.04485701159,1730.72704066096,1765.22960386376,2209.70681844349,1929.86037541177
"ENSMUSG00000025451","Paip1",218693,"protein_coding","13",119565137,119594754,38.5,705.428987113974,-0.0434751104864603,0.865355125805418,-0.0502396174587819,0.959931441232616,0.993701016363926,288.732557121127,1288.22364945977,1194.20949408716,230.459969098538,468.219575210755,806.137447194021,662.020217626445
"ENSMUSG00000025453","Nnt",18115,"protein_coding","13",119471984,119545533,41.15,307.097140130498,-1.07289897839634,1.1068781851007,-0.969301764944196,0.332394648954366,0.847107281093342,194.219381948384,318.475172986131,342.030874520108,81.0708982204342,323.991223918156,108.803827228641,781.088602091633
"ENSMUSG00000025465","Echs1",93747,"protein_coding","7",139685623,139696389,47.84,1379.03116875376,0.212151885352863,0.484532376490427,0.437848729303756,0.661495944089523,0.953405245397151,720.792786482238,1933.59926455865,1747.83574013242,1359.987090372,1208.17372532061,1583.59024902776,1099.23932538262
"ENSMUSG00000025468","Caly",68566,"protein_coding","7",139649793,139662461,48.63,1530.82059283742,-0.0771231757581003,0.415702295418529,-0.185525017802591,0.85281725949205,0.980824398236148,1356.41985467695,2060.82082837057,1506.28851236398,1029.32713470888,2088.17569480154,1312.56980665824,1362.14231828175
"ENSMUSG00000025470","Zfp511",69752,"protein_coding","7",139616304,139620515,51,128.023439641254,-0.919544544821973,1.07413292628384,-0.856080772054265,0.391953103415265,0.876253823623542,223.300358924613,237.592589370606,26.0871005989913,77.4272623453585,135.867287449549,93.9669416974625,101.922537102201
"ENSMUSG00000025475","Adgra1",52389,"protein_coding","7",139414090,139458004,49.63,593.483249334576,0.607833954950456,0.84382306972672,0.720333416752055,0.471319734665998,0.908397441878919,771.684496190638,630.210130670968,854.110997389196,390.779947601868,690.832900031939,140.455849695155,676.308423762268
"ENSMUSG00000025478","Dpysl4",26757,"protein_coding","7",138665917,138682620,53.57,897.32504585939,0.617856606157294,0.473291500869647,1.30544623138598,0.191740944723689,0.732267662912559,1151.81440952277,803.770674679283,917.879465520064,1246.12346927589,751.450612894046,785.365807450371,624.870881673307
"ENSMUSG00000025485","Ric8a",101489,"protein_coding","7",140436870,140444285,53.61,1064.67978818386,0.38286686146186,0.508085740410918,0.753547740096412,0.45112083471293,0.90380170470081,1186.0884181019,1648.82516807899,797.105851635845,1022.03986295873,1403.61359265188,504.454108060062,890.631515799606
"ENSMUSG00000025486","Sirt3",64384,"protein_coding","7",140443579,140462222,47,676.424970120374,-0.0866708190670755,0.551265998778569,-0.157221412637657,0.875070353316338,0.984987229332901,872.429309286858,454.96453283733,668.602726463036,689.558089358075,607.222261601447,542.040884739047,900.156986556821
"ENSMUSG00000025487","Psmd13",23997,"protein_coding","7",140461881,140478556,46.01,1529.83753408411,-0.10485069464214,0.600385755238417,-0.174638877966889,0.861363397800384,0.982551253694121,824.653418540197,839.156805011075,1451.21574443277,1731.63794962972,2439.3403762096,2044.52282619637,1378.33561856902
"ENSMUSG00000025492","Ifitm3",66141,"protein_coding","7",140589499,140590683,51.14,1684.9020897237,-0.531368278393357,0.436282823386259,-1.21794453026842,0.223245052601688,0.758463580242731,912.934955789463,1036.30810257392,1724.64720626665,2024.03972860455,678.291304267366,3039.58328248739,2378.5100480766
"ENSMUSG00000025495","Ptdss2",27388,"protein_coding","7",140702295,140737519,48.54,937.608745860078,0.566463050080042,0.451690380822169,1.25409588986368,0.20980715412085,0.751537891171001,528.650617175013,1316.02703757761,1006.76884533885,1152.29984549269,1101.57016132173,658.757717584316,799.186996530342
"ENSMUSG00000025499","Hras",15461,"protein_coding","7",140769018,140773918,58.17,1120.30468346622,0.242097239621572,0.637787070732888,0.379589444081041,0.704250197761284,0.958813858491862,504.762671801682,535.004589540193,1551.69939118444,1201.48892980621,1721.33401868775,1231.4614990878,1096.38168415545
"ENSMUSG00000025503","Taldo1",21351,"protein_coding","7",140972112,140982881,48.18,2101.07580223912,-0.12335552448868,0.416069739803413,-0.296478000411575,0.766865065297155,0.967113123804095,1664.88593188909,1764.25135511365,2828.03494271287,1856.43247835107,1491.4047630039,2800.21486258438,2302.30628201888
"ENSMUSG00000025505","Tmem80",71448,"protein_coding","7",140907652,140917069,48.66,210.143419726138,0.721846887761068,0.913894150841592,0.789858308094356,0.429610522102453,0.894569897705109,37.3898275408654,400.200283514318,240.581038857364,323.372683912968,127.5062236065,180.020877778297,161.933002872656
"ENSMUSG00000025508","Rplp2",67186,"protein_coding","7",141027283,141031498,48.79,930.825793698744,-0.651763064491495,0.497615228672977,-1.30977314787892,0.190272589596957,0.730973929566472,569.156263677617,835.786697360428,864.739075411008,744.212627484211,974.063937715231,1564.79686068827,963.025093554441
"ENSMUSG00000025509","Pnpla2",66853,"protein_coding","7",141035111,141040656,56.69,722.53232245877,0.787872329896235,0.731766934546601,1.07667112669473,0.281627215902105,0.812755011423641,449.716536810964,1390.16940589184,1145.90004853347,637.636278138247,401.331064466361,474.780336997705,558.192586372801
"ENSMUSG00000025510","Cd151",12476,"protein_coding","7",141047305,141051386,56.22,442.473147431924,0.28790576061951,0.582904404449629,0.493915912149175,0.621365566376269,0.948748153834256,359.357786920539,353.018776405262,460.872110582179,604.843555262565,446.271782622751,423.345800489621,449.60221974055
"ENSMUSG00000025511","Tspan4",64540,"protein_coding","7",141055153,141073340,53.88,730.261572221362,0.209160986426587,0.516723455043446,0.404783224730918,0.685636860656372,0.95421644210225,1064.57147859408,481.925394042505,697.588393795249,918.196240519075,551.830213641247,575.671158609718,822.048126347658
"ENSMUSG00000025512","Chid1",68038,"protein_coding","7",141073049,141119770,49.09,1093.47973182528,0.43682562062014,0.528406995406412,0.826684022765757,0.408416179508128,0.884232703401186,1278.52438063348,2078.51389353647,1004.8364675167,887.225335580932,1007.50819308743,679.529357327966,718.220495094014
"ENSMUSG00000025531","Chm",12662,"protein_coding","X",111950290,112095214,37.04,789.052806315766,0.809664850194407,0.723028664829671,1.11982399810545,0.262788770624758,0.795677127520465,796.611047884548,1065.79654451708,977.783178006636,1068.49622036595,447.316915603132,296.737710623566,870.628027209455
"ENSMUSG00000025532","Crcp",12909,"protein_coding","5",130058131,130089630,46.85,477.458469622624,0.239826844300583,0.555720496669398,0.431560192107253,0.666061096089911,0.954032165342191,367.666637485176,593.138946513852,435.751198894262,449.078121603079,747.270080972521,351.139624237886,398.164677651589
"ENSMUSG00000025533","Asl",109900,"protein_coding","5",130040099,130058088,49.88,342.505625841588,-0.580148452475628,1.04276282727116,-0.556357051961507,0.577966792675394,0.943559318996735,288.732557121127,805.455728504606,57.0051457533513,369.829041320183,238.290319526902,283.879076496545,354.3475121684
"ENSMUSG00000025534","Gusb",110006,"protein_coding","5",130017852,130031890,49.57,276.166034494064,-0.136585764975594,0.88807506068261,-0.153799798038027,0.877767593084419,0.984987229332901,265.883218068376,492.878243907107,144.928336661063,323.372683912968,191.25933540975,192.879511905318,321.960911593868
"ENSMUSG00000025537","Phkg1",18682,"protein_coding","5",129892262,129927390,46.4,329.576128544363,-1.36860152666761,1.05476421852683,-1.29754261912592,0.194444550857455,0.735648550744037,333.392628906049,407.783025728273,35.7489897097288,309.709049381434,328.171755839681,274.976945177838,617.250505067535
"ENSMUSG00000025544","Tm9sf2",68059,"protein_coding","14",122344450,122397016,40.86,3926.18030433059,0.159976078689009,0.449191563937919,0.356142215331361,0.721734063831351,0.961487856552782,4490.93373018616,4542.06258615934,3195.1867289209,4573.67393218877,3727.98934101956,2416.4340901779,4536.98172166152
"ENSMUSG00000025545","Clybl",69634,"protein_coding","14",122419116,122639646,44.51,669.68263514666,0.261305145786437,0.512869572026345,0.5094962930907,0.610404395989934,0.947262869228344,485.02915171067,731.313360190375,614.496147442906,769.718078609741,932.258618499985,631.062197926117,523.900891646827
"ENSMUSG00000025555","Farp1",223254,"protein_coding","14",121272612,121521156,46.98,1230.13097198247,0.151676307795345,0.49989978774202,0.303413427079949,0.761574814345138,0.967108043705712,1052.10820274713,1075.90686746902,947.83132176335,1834.57066310061,1195.63212955603,1278.93953278757,1225.92808645358
"ENSMUSG00000025558","Dock9",105445,"protein_coding","14",121779458,122035249,46.06,564.995374106208,1.06607757683152,0.633797612087234,1.68204732315209,0.0925596637754391,0.632676451713061,479.836120107772,535.847116452855,720.776927661019,507.376295604291,1124.56308689012,303.661590538116,282.906481489287
"ENSMUSG00000025576","Rbfox3",52897,"protein_coding","11",118380588,118802423,51.95,1615.75660954605,-0.720932786112847,0.519789467744806,-1.38697074652308,0.165450683251982,0.709717943244405,2309.86045696902,851.794708701001,1076.33444693616,1263.4307396825,1952.30840735199,1923.84949054279,1932.71801663893
"ENSMUSG00000025579","Gaa",14387,"protein_coding","11",119158713,119176280,55.42,2482.58096998461,0.234387701894135,0.494618782235658,0.473875457852029,0.635588721230727,0.951109596059655,3575.92156175554,1639.55737203971,1992.28153463408,3241.9250198486,2479.05542946408,1622.16615140883,2827.15972074142
"ENSMUSG00000025580","Eif4a3",192170,"protein_coding","11",119179189,119190915,49.32,1501.965881186,-0.149965524037899,0.467736200909494,-0.320619878782736,0.748498471223583,0.966920819182316,1096.76827453205,1339.61779113214,1863.77840946127,1317.17436883986,1367.03393833854,2194.86993291231,1334.51845308583
"ENSMUSG00000025582","Nptx1",18164,"protein_coding","11",119429545,119438579,55.63,2454.74595338525,0.0414992616476556,0.537641172389166,0.0771876555942349,0.938474261757029,0.989902367341711,3599.80950712887,1648.82516807899,2075.37378098642,1995.80155057271,3907.75221364512,1460.93866197002,2494.72079131462
"ENSMUSG00000025583","Rptor",74370,"protein_coding","11",119493731,119790402,47.74,236.519172892468,1.56618395663861,1.51810027767537,1.03167358551365,0.302225055573112,0.827189527731608,417.519740872997,233.379954807297,318.842340654338,259.609056099143,230.974388664234,0.989125702078553,194.319603447187
"ENSMUSG00000025586","Cpeb1",12877,"protein_coding","7",80996774,81105213,40.98,216.720489411537,1.35817628939244,1.76116325684779,0.771181367832626,0.440599436476942,0.898955644837574,93.4745688521634,158.395059580404,253.141494701323,352.521770913574,423.278857054365,0,236.231674778933
"ENSMUSG00000025607","Copg2",54160,"protein_coding","6",30747553,30873729,40.97,958.569482270135,0.723580090046879,0.57778484777752,1.25233483160759,0.210447881807022,0.751537891171001,1130.0036767906,444.011682972727,1322.71261925997,1220.61801815036,1052.44891124382,693.377117157066,846.814350316417
"ENSMUSG00000025609","Mkln1",27418,"protein_coding","6",31375670,31493746,38.57,1301.83492069579,0.507631960201079,0.491344872179162,1.03314797598209,0.301534654575425,0.827189527731608,1285.79462487754,1219.97896953417,1941.07352234717,1374.56163387231,959.432075989895,880.321874849912,1451.68174339957
"ENSMUSG00000025613","Cct8",12469,"protein_coding","16",87280214,87292761,42.32,5921.21955482814,0.9220189746262,0.359687975190254,2.56338559591408,0.0103656855958527,0.244377958632196,7210.00507746354,7260.89693331872,7859.94679158497,6662.38819757591,4790.88958206719,3818.02521002321,3846.38509176343
"ENSMUSG00000025626","Phf6",70998,"protein_coding","X",52001143,52045820,39.37,619.043702095851,2.41527122887166,2.38257057049117,1.01372494850121,0.310714016014574,0.832100098214483,819.460386937299,1210.71117349489,760.390673015042,748.767172328055,511.070027406382,0,282.906481489287
"ENSMUSG00000025630","Hprt1",15452,"protein_coding","X",52077014,52110536,38.77,2665.76291102383,0.0425934951087478,0.469453415836237,0.0907299716477215,0.927707154911916,0.989902367341711,2357.63634771568,2332.11449424765,2188.41788358205,3026.95050321913,3691.40968670622,3170.14787516176,1893.66358653435
"ENSMUSG00000025646","Atrip",235610,"protein_coding","9",108887001,108903192,48.13,429.155814499867,0.123432075865598,0.642023446113066,0.192254779187395,0.847542638545455,0.979981857409675,182.794712422008,630.210130670968,546.862923667743,405.354491102171,364.751410153021,480.715091210177,393.401942272981
"ENSMUSG00000025647","Shisa5",66940,"protein_coding","9",108867633,108886845,48.81,1916.96413247612,0.0752355891778512,0.430685454302569,0.174688019821064,0.861324781824032,0.982551253694121,1820.67687997603,2653.11724797176,1724.64720626665,2004.9106402604,1675.34816755098,1581.61199762361,1958.43678768341
"ENSMUSG00000025651","Uqcrc1",22273,"protein_coding","9",108765701,108778691,48.76,4738.08577979338,-0.0725122394790505,0.382865291680192,-0.189393609331451,0.849784332845408,0.979981857409675,4407.84522453979,3251.31135596158,5341.0923004157,4514.46484921879,5288.37288072861,5275.00736918492,5088.50647850428
"ENSMUSG00000025656","Arhgef9",236915,"protein_coding","X",94092541,94240462,38.73,1908.72563395212,0.27012538413926,0.514140009874606,0.525392653657007,0.59931025939718,0.945711864523403,2854.09016895272,905.716431111351,2291.80009706694,1891.95792813305,1948.12787543046,2040.56632338805,1428.82061358226
"ENSMUSG00000025658","Cnksr2",245684,"protein_coding","X",156604432,156826290,34.72,1093.29983856548,1.25060535658671,0.84304112542594,1.48344525417411,0.137956151517603,0.689370450035563,1921.42169307225,264.553450575781,1783.58472984215,1034.7925885215,1464.23130551399,863.506737914577,321.008364518147
"ENSMUSG00000025665","Rps6ka6",67071,"protein_coding","X",110297889,110447656,34.76,251.374169577424,-0.27066879287869,1.39752612109723,-0.193677090390398,0.846428731387975,0.979981857409675,362.473605882278,80.0400567028636,200.001104592267,118.41816593996,614.538192464115,367.954761173222,16.1933002872656
"ENSMUSG00000025666","Tmem47",192216,"protein_coding","X",80114304,80141478,35.31,9432.63121529738,-1.03733058239885,0.480992163999325,-2.15664757149828,0.0310331349250393,0.413483639631018,9341.22524729286,7792.53141520827,7469.60647151117,7568.74262150099,2991.17058985085,16658.855074407,14206.2870873105
"ENSMUSG00000025724","Sec11a",56529,"protein_coding","7",80554637,80597528,43.77,1017.12257705604,-0.203496583170815,0.538138365409096,-0.378149182907849,0.705319773498309,0.959347993165979,788.302197319911,1176.16757007576,776.815884503296,1120.41803158578,1073.35157085144,1433.24314231182,751.559642744267
"ENSMUSG00000025728","Pigq",14755,"protein_coding","17",26145395,26163910,52.11,1749.56455637393,0.88307566456676,0.414802557091316,2.12890602883231,0.0332620358898845,0.429702236008346,2000.3557734363,2804.77209225087,1704.3572391341,1840.94702588199,1974.25619993999,850.648103787556,1071.61546018669
"ENSMUSG00000025730","Rab40c",224624,"protein_coding","17",26101088,26138701,47.43,574.299721950569,1.26325219920911,0.735752925173696,1.71695165046185,0.0859880064697692,0.611068614850015,513.071522366319,492.878243907107,391.306508984869,933.681692988147,1137.10468265469,323.444104579687,228.611298173161
"ENSMUSG00000025731","Mettl26",68347,"protein_coding","17",26094048,26096143,56.01,347.021652128856,-1.12333506036019,0.757071634562147,-1.48378965619267,0.137864732099275,0.689370450035563,386.361551255609,617.572226981042,140.097392105694,224.083606317155,267.554042977574,438.182686020799,355.300059244121
"ENSMUSG00000025732","Mcrip2",68241,"protein_coding","17",26082672,26087738,56.96,82.3718201914925,-0.724238376949016,1.29591441021373,-0.558862816279331,0.57625534800101,0.943131618302428,22.8493390527511,132.27672528789,64.7346570419413,70.1399905952071,63.7531118032501,179.031752076218,43.8171654831892
"ENSMUSG00000025733","Rhot2",214952,"protein_coding","17",26057431,26063825,54.84,196.211968496612,1.09770689808501,1.0612386305239,1.03436387115225,0.300966087753592,0.827189527731608,261.728792786058,159.237586493065,205.798238058709,292.401778974825,221.568191840804,34.6193995727494,198.129791750073
"ENSMUSG00000025735","Rhbdl1",214951,"protein_coding","17",26053439,26056269,61.89,487.412878368141,-0.663355037332361,0.761513464496896,-0.871100864606005,0.383699082088167,0.87263071018127,172.408649216212,220.742051117371,538.16722346808,347.05631710096,731.593086266804,740.855150856836,661.067670550724
"ENSMUSG00000025737","Wdr24",268933,"protein_coding","17",26042601,26047704,56.78,375.548031201069,0.216412903336585,0.801118017858625,0.270138604440645,0.787053623693478,0.968594864087402,608.623303859642,513.098889810989,256.040061434544,394.423583476944,296.817766428246,147.379729609704,412.452883787411
"ENSMUSG00000025738","Fbxl16",214931,"protein_coding","17",26028059,26040229,55.17,2847.56200510118,0.199399270521687,0.410879459081463,0.48529870772185,0.627464472040374,0.949592526151882,3211.3707432321,2715.46423950873,3066.68360374809,2654.38873499264,3302.62021800443,1896.15397088459,3086.25252533767
"ENSMUSG00000025739","Gng13",64337,"protein_coding","17",25936145,25938380,60.87,37.2374003225223,0.528318771726855,1.56531886815601,0.337515111121882,0.735728622732758,0.964581502906232,28.042370655649,33.7010765064689,29.9518562432863,45.5454484384462,71.0690426659181,24.7281425519638,27.6238651959236
"ENSMUSG00000025742","Prps2",110639,"protein_coding","X",166129318,166165745,42.09,556.663145617517,0.82201193637886,0.759811680639645,1.08186272641512,0.279313529346252,0.811643461687665,380.129913332131,159.237586493065,816.42962985732,930.038057113071,622.899256307165,518.301867889162,469.605708330702
"ENSMUSG00000025743","Sdc3",20970,"protein_coding","4",130519848,130553630,54.39,2750.94730266775,1.06884340239987,0.667518189998885,1.60121988945597,0.109328225084493,0.659538912905311,2105.25501181484,1422.18542857299,3104.36497127996,3416.81954185223,6099.39607350438,1093.97302649888,2014.63706515098
"ENSMUSG00000025745","Hadha",97212,"protein_coding","5",30323302,30360160,43.8,1445.07321022743,0.360041737134199,0.546986894948341,0.658227355096327,0.510392049617896,0.92307417123018,1760.43771338241,967.220895735657,1905.32453263744,1456.54344106151,1406.74899159303,817.017829916885,1802.21906726509
"ENSMUSG00000025757","Hspa4l",18415,"protein_coding","3",40699814,40750538,38.16,1977.9632394009,0.0374931791624214,0.6554335284405,0.0572036332221674,0.954382984008931,0.992434272109395,1465.47351833781,3934.60068213024,1254.11320657373,2431.21603764426,1169.50380504651,1435.22139371598,2155.61403235776
