"ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","cntrl no infection","scramble - cntrl","scramble - cntrl.1","exp - arc","exp - arc.1","ref transcriptome","ref transcriptome.1"
"ENSMUSG00000024271","Elp2",58523,"protein_coding","18",24735923,24772564,44.23,2073.04467975821,-0.119924775485799,0.398723004388702,-0.300772150504987,0.763588246303638,0.999857109302383,2310.38325885453,2092.45330387142,1779.8508671534,2618.84606298197,1432.95712363881,2303.80426499381,1973.01787681354
"ENSMUSG00000024273","2700062C07Rik",68046,"protein_coding","18",24603907,24610855,44.12,317.933135026681,-0.491781286051607,0.702658027891071,-0.699887095188564,0.483997817175322,0.999857109302383,316.713346556509,408.028394254927,335.242796243577,178.304412798773,337.053086877409,356.81480373223,293.375104723343
"ENSMUSG00000024277","Mapre2",212307,"protein_coding","18",23885390,24026918,44.54,3627.23986989852,-0.181464090712261,0.353482531984066,-0.513360843303117,0.607698930727563,0.999857109302383,4357.85383579197,4119.27966321233,3638.1052914928,4626.79689347724,2848.58008852393,3315.2792828566,2484.78403393477
"ENSMUSG00000024283","Wac",225131,"protein_coding","18",7868832,7929028,36.72,1522.51992728178,-0.114249224462193,0.463375863884951,-0.246558427761699,0.805249981182534,0.999857109302383,2331.7005033343,1378.16583514077,1632.95684621871,1692.8788283338,1734.37888418918,946.508737071209,941.049856684462
"ENSMUSG00000024286","Ccny",67974,"protein_coding","18",9312304,9450154,40.5,940.066118087453,-0.77038844855819,0.471623219313418,-1.63348286727636,0.102367481148033,0.999857109302383,1056.72626206835,975.844131714581,913.806976857492,631.157097577473,560.471133036148,1504.21927063587,938.237954722257
"ENSMUSG00000024287","Thoc1",225160,"protein_coding","18",9957906,9995489,37.93,412.629518974922,-0.25172415673989,0.959659439261717,-0.262305716425346,0.793085755215533,0.999857109302383,736.967594871877,260.605547845804,120.759501872686,682.824853558936,155.044419963608,520.729727575607,411.474987135935
"ENSMUSG00000024290","Rock1",19877,"protein_coding","18",10064401,10182045,36.69,684.45222160138,0.0658077990138334,0.76854959136661,0.0856259631819153,0.931763758618563,0.999857109302383,1108.49671294778,576.375773702764,792.146284672323,1290.68080628202,472.837330448022,217.886910962538,332.741732194207
"ENSMUSG00000024293","Esco1",77805,"protein_coding","18",10566507,10610352,38.3,300.776189268223,-0.388100614511577,1.06275872002632,-0.365182244283974,0.714975371425135,0.999857109302383,407.057858875513,181.662991381564,592.082035301156,393.080182760931,56.8175203593346,338.824141359176,135.908594839887
"ENSMUSG00000024294","Mib1",225164,"protein_coding","18",10725548,10818704,38.67,795.050619275974,-0.197847905956268,0.899838815299683,-0.219870384109155,0.825972101972762,0.999857109302383,1216.0980422266,762.794340774945,1031.86290779273,633.18328408655,1092.0520014828,72.9621307351618,756.401627833029
"ENSMUSG00000024298","Zfp871",208292,"protein_coding","17",32984470,33007261,40.77,532.014416156967,-0.483776351366979,2.26494778626755,-0.213592716927132,0.830864679388851,0.999857109302383,929.837902069751,675.291748067595,372.191599055369,446.77412525147,701.07042070501,0,598.935117949573
"ENSMUSG00000024302","Dtna",13527,"protein_coding","18",23548192,23792772,40.4,2975.5855338073,0.133118793882952,0.379559012525494,0.350719623273365,0.725798702328543,0.999857109302383,2576.3412614116,2733.50490696658,2405.27694401642,2213.60876116658,3609.35705604722,3882.98462885073,3408.02517819194
"ENSMUSG00000024304","Cdh2",12558,"protein_coding","18",16721934,16942303,40.41,3997.69907619849,-0.294375116614965,0.359552077453483,-0.818727341807808,0.412941993383323,0.999857109302383,4601.47948698928,4511.13910011916,4446.47300178981,4778.76088165801,2652.12628931538,3175.35190884396,3818.5628646738
"ENSMUSG00000024308","Tapbp",21356,"protein_coding","17",34134873,34148266,53.4,1598.88718299125,-0.313682995419893,0.377407050368084,-0.831152982208358,0.405887212202712,0.999857109302383,1442.4668764641,2097.20887956204,1411.26402934796,1451.76263375364,1396.36278849212,1659.13886329272,1734.00621002615
"ENSMUSG00000024309","Pfdn6",14976,"protein_coding","17",34157795,34159317,55.15,381.305497947243,-0.0282201954785003,0.698028811418056,-0.0404284107144096,0.967751580285006,0.999857109302383,355.287407996084,369.032673591869,558.737993739295,263.404246180005,446.836092317479,256.866679437487,418.97339236848
"ENSMUSG00000024312","Wdr46",57315,"protein_coding","17",34159634,34168671,53.36,210.337877288138,1.0538992357168,1.01805154343179,1.03521206025008,0.300569887733033,0.999857109302383,123.843039358635,77.9914413261166,139.684498434824,314.058908906929,104.967961341822,503.738546445501,208.080745203138
"ENSMUSG00000024317","Rnf138",56515,"protein_coding","18",21134398,21161281,38.78,743.409987372777,0.215994719268851,0.500968609398629,0.431154198519812,0.666356254292273,0.999857109302383,522.780043194238,762.794340774945,727.260582173566,852.011427066862,641.363873886726,952.505624528893,745.15401998421
"ENSMUSG00000024319","Vps52",224705,"protein_coding","17",34174786,34186009,52.28,1044.99949484417,0.658206180273576,0.453883487385711,1.45016551288245,0.147012369647623,0.999857109302383,1041.49965886852,701.92297193505,867.846270920873,1614.87064773434,1136.35040718669,1071.44389243964,881.062614824098
"ENSMUSG00000024325","Ring1",19763,"protein_coding","17",34239766,34243654,57.57,234.28407318197,-0.712267062089313,0.86153925851946,-0.826737789422772,0.408385697497225,0.999857109302383,305.547170876632,153.129537237863,219.890436245787,189.448438598696,90.5228290470754,301.843335370121,379.606764897617
"ENSMUSG00000024327","Slc39a7",14977,"protein_coding","17",34247243,34250656,56.33,1521.23565646918,0.124481652621751,0.432807496216399,0.287614363683553,0.773641948645617,0.999857109302383,1265.83827934605,1747.19850873264,1886.19132402636,1398.0686912631,1886.53427769384,1125.4158795588,1339.40263466344
"ENSMUSG00000024335","Brd2",14312,"protein_coding","17",34330997,34341608,55.2,2051.58346394563,-0.205263453361911,0.469916365914251,-0.436808479659054,0.662250248838758,0.999857109302383,1820.08663581994,2866.66102630385,2432.3126533909,2113.31252896727,1952.01887743002,1042.45893639416,2134.23358931327
"ENSMUSG00000024338","Psmb8",16913,"protein_coding","17",34416695,34420428,53.19,247.250367897673,2.36048092819307,0.931499822124637,2.53406481904538,0.0112747873818777,0.486775068616432,26.3927788797091,105.573780331694,445.188014366471,276.574458489005,401.574677793941,244.872904522118,230.575960900775
"ENSMUSG00000024339","Tap2",21355,"protein_coding","17",34422501,34435295,51.43,502.142775156533,-0.291400798091686,0.585070952581037,-0.49806061436852,0.618441319778491,0.999857109302383,503.49301247445,441.317424089245,540.71418748964,283.666111270775,488.245471562418,552.713127349924,704.850091859278
"ENSMUSG00000024346","Pfdn1",67199,"protein_coding","18",36536729,36587577,43.25,830.495517251534,0.985806959618781,0.53622055344266,1.83843560879879,0.065998242041167,0.999857109302383,366.453583675961,640.10048795703,722.754630611153,782.107992503707,1211.46509511937,1121.41795458701,969.168876306508
"ENSMUSG00000024347","Psd2",74002,"protein_coding","18",36097883,36147768,49.17,282.059977359891,-0.32748356543081,1.20250410743372,-0.27233467512198,0.785364696529161,0.999857109302383,398.937003835603,58.0180234255258,58.5773703113777,137.780682617233,226.307072617689,301.843335370121,792.956353341688
"ENSMUSG00000024350","Dnajc18",76594,"protein_coding","18",35804156,35841467,44.3,1164.20444307915,-0.204540355841444,0.531583044456738,-0.384775921606902,0.700403440008367,0.999857109302383,949.124932789538,1450.45058563814,1006.62957904321,609.882139232165,1472.44048524445,1324.31264690533,1336.59073270124
"ENSMUSG00000024357","Sil1",81500,"protein_coding","18",35399449,35632833,43.87,788.723161184457,0.343304399750725,0.517827003169595,0.662971219440806,0.507348986916548,0.999857109302383,595.867738553432,954.919598675867,849.822464671218,917.862488611864,1049.67961341822,512.733877632027,640.176346728573
"ENSMUSG00000024359","Hspa9",15526,"protein_coding","18",35070467,35087410,40.89,5501.61923700236,0.109250316249367,0.287679858677532,0.379763521685503,0.704120962725047,0.999857109302383,5823.66817049581,5780.87780951386,5883.87155019977,6179.86885268473,6337.56104211493,4541.64276795309,3963.84446605437
"ENSMUSG00000024360","Etf1",225363,"protein_coding","18",35035838,35065060,42.71,1483.80175149393,-0.00449346714863894,0.601840264377267,-0.00746621224036647,0.994042879871726,0.999857109302383,1842.41898717969,1930.76373039045,1119.27836810356,2083.93282458565,1677.56136382984,324.831403957912,1407.82558241042
"ENSMUSG00000024369","Nelfe",27632,"protein_coding","17",35069367,35075348,52.01,448.096964439652,0.479305607068726,0.69041947037716,0.694223769220895,0.48754188853874,0.999857109302383,241.595437437337,299.601268508863,352.365412180749,300.888696597929,453.577154055027,922.52118724047,566.129595057186
"ENSMUSG00000024370","Cdc23",52563,"protein_coding","18",34764004,34784788,44.37,987.802768828967,0.17272665794867,0.541942095967839,0.318717920666787,0.749940424090082,0.999857109302383,635.456906872996,1334.41453878709,969.680776231422,833.77574848517,1386.73270029562,1038.46101142237,716.097699708096
"ENSMUSG00000024376","Epb41l4a",13824,"protein_coding","18",33929380,34140019,44.86,329.588572338267,0.632709945831065,0.749354655756225,0.844339780864582,0.398479562466907,0.999857109302383,205.05158975774,207.343100110895,264.048761557441,311.019629143314,328.386007500561,671.651395260668,319.619523037252
"ENSMUSG00000024378","Stard4",170459,"protein_coding","18",33332408,33346915,40.66,180.797353418002,-0.16403012130969,1.09208261199578,-0.150199370915654,0.880607322201724,0.999857109302383,281.184605756901,166.44514917159,245.123764995304,132.715216344541,266.753443042978,134.929967797902,38.4293268167958
"ENSMUSG00000024381","Bin1",30948,"protein_coding","18",32510283,32568790,50.37,1296.85003319052,-0.327416462959517,0.386368003461535,-0.847421266839228,0.39676035476818,0.999857109302383,1429.27048702425,1451.40170077627,1477.0509221592,1188.35838757364,1107.4601425972,1063.44804249606,1360.96054970701
"ENSMUSG00000024382","Ercc3",13872,"protein_coding","18",32373353,32403204,47.14,250.25365210336,-2.2455960732502,1.0143687001782,-2.21378683397437,0.0268434461963465,0.71738953529397,529.885791354159,340.499219448168,154.103543434548,29.3797043816159,154.081411143958,394.795090964232,149.030803996842
"ENSMUSG00000024383","Map3k2",26405,"protein_coding","18",32296142,32369804,39.45,173.299776183543,0.780166041279821,1.72815720005435,0.451443908722703,0.651669643056174,0.999857109302383,237.535009917382,58.9691385636491,287.479709681992,149.937801671695,359.202289729353,0,119.974483720728
"ENSMUSG00000024384","Iws1",73473,"protein_coding","18",32200794,32237381,39.82,522.652714898873,-0.201770157537651,0.797879242682728,-0.2528830764656,0.800358567542037,0.999857109302383,676.061182072548,557.353470940297,735.371294985911,655.471335686397,416.982818908337,129.932561583165,487.396340115458
"ENSMUSG00000024387","Csnk2b",13001,"protein_coding","17",35335172,35341029,51.31,1233.18035854343,0.289232359506508,0.476518793126373,0.606969470414578,0.543871172973985,0.999857109302383,768.43590815153,1186.99169237797,1039.97362060507,1157.96558993748,1231.68828033202,1964.98012363463,1282.22729476528
"ENSMUSG00000024392","Bag6",224727,"protein_coding","17",35354154,35366298,52.26,550.252625479851,-0.224932536519096,0.552757946731021,-0.406927730029634,0.68406106858417,0.999857109302383,583.686455993566,645.80717878577,430.768969366747,514.651373305548,537.358921364554,447.767596840445,691.727882702324
"ENSMUSG00000024393","Prrc2a",53761,"protein_coding","17",35368052,35383873,53.7,212.22240328732,-0.323727889703924,0.869325560442657,-0.372389705807204,0.709602717274591,0.999857109302383,206.066696637729,294.845692818246,220.79162655827,226.93288901662,173.341587536953,103.946049266532,259.632281176888
"ENSMUSG00000024395","Lims2",225341,"protein_coding","18",32055343,32091672,51.21,154.767455404977,0.347765702666364,1.18409308320756,0.293697942837662,0.768988726401798,0.999857109302383,173.583276478087,36.1423752486882,156.807114371996,98.2700456902326,168.526543438704,363.811172432862,86.2316601742734
"ENSMUSG00000024400","Wdr33",74320,"protein_coding","18",31937143,32040450,42.43,925.942890478072,0.0267345906688825,0.598206618692606,0.0446912318143713,0.964353422715161,0.999857109302383,1175.49376702704,766.598801327439,1377.9199877861,882.404224703017,1095.9040367614,714.629088707407,468.650327034095
"ENSMUSG00000024401","Tnf",21926,"protein_coding","17",35418357,35420983,52.3,31.4913980551245,1.18118164047886,3.37215141636139,0.350275386433677,0.726132035409312,0.999857109302383,0,54.2135628730323,43.2571349991712,71.9296210722321,51.0394674414362,0,0
"ENSMUSG00000024403","Atp6v1g2",66237,"protein_coding","17",35452636,35457743,52.31,4086.62569897688,-0.356647242360076,0.355637441030798,-1.00283941231371,0.315938349382229,0.999857109302383,5433.86712858011,3837.74958232781,4288.76469710533,3386.77074992214,3853.96129623825,4932.43993394553,2872.826504719
"ENSMUSG00000024404","Riok3",66878,"protein_coding","18",12261798,12290444,43.74,867.007768307443,0.218717419314271,0.511432156432487,0.427656760654126,0.668901034695632,0.999857109302383,1083.11904094806,758.989880222452,715.545108111291,1147.8346573921,995.75111951783,471.755146671183,896.059425289189
"ENSMUSG00000024410","Rmc1",76482,"protein_coding","18",12301774,12323715,48.56,480.349027098563,-0.421865245539022,0.579574973130643,-0.72788727101218,0.466682595799624,0.999857109302383,707.529495352201,480.313144752304,500.160623427917,441.708658978778,444.910074678179,444.769153111603,343.052039388957
"ENSMUSG00000024411","Aqp4",11829,"protein_coding","18",15522553,15544039,41.92,8571.67265507289,0.868442381603492,0.367767240837374,2.36139135075251,0.0182065060209352,0.608163157626445,6820.50312664482,6465.68070896269,10787.2480404183,14518.639430791,9737.94518429816,5551.11882332998,6120.57327106527
"ENSMUSG00000024413","Npc1",18145,"protein_coding","18",12322749,12369457,46.84,424.354235374494,0.231309140653436,0.800715956762308,0.288877895713149,0.772674819589242,0.999857109302383,483.190874874674,272.970044641408,624.524886550535,697.008159122475,190.675746290648,377.803909834125,324.306026307593
"ENSMUSG00000024414","Mrpl27",94064,"protein_coding","11",94544593,94550915,46.83,609.017344248883,0.341880583989601,0.64821435676635,0.527419024927324,0.597902634784661,0.999857109302383,234.489689277415,561.15793149279,558.737993739295,414.355141106239,594.176441723889,1074.44233616848,825.761876234075
"ENSMUSG00000024420","Zfp521",225207,"protein_coding","18",13820070,14105844,42.42,289.782116670643,0.188344485074938,0.829524084638951,0.227051255729259,0.820383886456538,0.999857109302383,435.4808515152,286.285656575135,81.1071281234461,349.517172815776,472.837330448022,138.927892769692,264.318784447229
"ENSMUSG00000024422","Dhx16",69192,"protein_coding","17",36190711,36203562,51.17,364.222652699707,0.0479038633655526,0.732711094348193,0.065378924565305,0.947872303933538,0.999857109302383,530.900898234148,246.338820773954,355.97017343068,335.333867252237,468.022286349773,210.890542261906,402.101980595253
"ENSMUSG00000024423","Impact",16210,"protein_coding","18",13088909,13126007,42.25,2054.32637499422,-0.117615732764438,0.487945990146601,-0.241042523434,0.80952215904094,0.999857109302383,2864.63161532843,1830.89664088749,1537.43067309554,1517.61369529864,2810.05973573794,2563.66938816014,1255.98287645137
"ENSMUSG00000024424","Ttc39c",72747,"protein_coding","18",12732953,12871920,45.96,477.262497499638,-0.764149744711508,0.829272326187175,-0.921470210184044,0.356804987301995,0.999857109302383,901.414909430064,480.313144752304,384.808263430127,326.216027961391,487.282462742768,115.939824181901,644.862849998914
"ENSMUSG00000024425","Ndfip1",65113,"protein_coding","18",38543449,38598356,41.51,18266.0927498733,-0.241251823459788,0.257342230218899,-0.937474674306565,0.348514445065599,0.999857109302383,20335.6361268159,18028.3874431285,20156.0225289888,14333.2433652104,18122.8629769884,21122.0371072079,15764.4597007729
"ENSMUSG00000024426","Atat1",73242,"protein_coding","17",36208487,36220967,48.94,1171.47922060243,-0.0256936807547325,0.571202529420127,-0.0449817349037586,0.964121867651858,0.999857109302383,685.197143992448,1561.73105679858,1702.34850027988,1447.71026073549,759.813958703644,1058.45063628132,985.102987425667
"ENSMUSG00000024427","Spry4",24066,"protein_coding","18",38719300,38734468,49.83,313.073475169418,-0.434222194374235,0.78946205266799,-0.550022883185809,0.58230367837955,0.999857109302383,530.900898234148,296.747923094492,310.910657806543,174.252039780619,438.169012940631,195.898323617695,244.635470711797
"ENSMUSG00000024429","Gnl1",14670,"protein_coding","17",36290743,36300354,54.21,1505.21302461671,0.00866601016919123,0.458771098961911,0.0188896166057546,0.984929162812811,0.999857109302383,1078.04350654812,1988.78175381597,1291.40571778776,1303.85101859102,1781.56631635202,1834.04808080852,1258.79477841358
"ENSMUSG00000024431","Nr3c1",14815,"protein_coding","18",39543598,39652474,39.04,821.115520757546,-0.761211093368792,0.724445565197017,-1.05074988368764,0.29337347874574,0.999857109302383,1283.09509630586,952.066253261497,816.478423109357,434.617006197008,884.04209643846,235.877573335592,1141.63219665505
"ENSMUSG00000024436","Mrps18b",66973,"protein_coding","17",36221271,36227281,47.7,401.332330813355,1.00167359934293,0.641690022365575,1.56099294742076,0.118525414906164,0.999857109302383,320.773774076464,268.214468950791,379.401121555231,438.669379215162,740.553782310649,270.859416838751,390.854372746435
"ENSMUSG00000024442","Dele1",66839,"protein_coding","18",38383308,38398514,49.92,109.547780591571,0.736613605532176,1.34237083112936,0.548740771514268,0.583183361844986,0.999857109302383,66.9970540792615,40.8979509393051,63.0833218737914,149.937801671695,29.8532734091419,314.836591528438,101.228470639364
"ENSMUSG00000024446","Rpp21",67676,"protein_coding","17",36566537,36568961,50.06,141.266723081345,0.34347359520145,1.09847512887577,0.312682177477225,0.754522137402091,0.999857109302383,68.0121609592504,111.280471160435,69.3916540611705,102.322418708387,125.191146554466,315.836072771385,196.83313735432
"ENSMUSG00000024454","Hdac3",15183,"protein_coding","18",38068897,38088069,44.81,1438.34823800244,-0.636792733630369,0.432380795645207,-1.47275905878321,0.140816015457629,0.999857109302383,1610.97461854224,1653.03811005842,1785.2580090283,793.25201830363,1305.83995944505,1196.37904780806,1723.6959028314
"ENSMUSG00000024456","Diaph1",13367,"protein_coding","18",37976654,38068529,42.1,229.262733636753,0.369019427608259,1.05776309731603,0.348867746043145,0.727188600594743,0.999857109302383,329.909735996364,155.03176751411,75.6999862485496,415.368234360777,210.898931503293,344.82102881686,73.1094510173187
"ENSMUSG00000024457","Trim26",22670,"protein_coding","17",37148026,37170290,47.3,249.431168582802,0.0125663040845161,1.06030654906327,0.011851576410254,0.990544031525608,0.999857109302383,43.6495958395189,373.788249282486,341.551128430956,241.116194580158,180.082649274501,160.916480114535,404.913882557458
"ENSMUSG00000024462","Gabbr1",54393,"protein_coding","17",37356858,37385959,48.79,3025.61788697286,-0.382062156955399,0.325352155526737,-1.17430344463786,0.240273504065821,0.999857109302383,3642.20348539985,3523.8815867471,3478.59460618335,2550.96881492789,2947.76999694785,2316.79752115212,2719.10919745182
"ENSMUSG00000024472","Dcp2",70640,"protein_coding","18",44513569,44558036,43.57,72.3681568783615,-0.302620858846505,1.59052491545806,-0.190264771023315,0.849101658015623,0.999857109302383,128.918573758579,57.0669082874024,125.2654534351,89.1522063993863,61.6325644575833,37.980287232002,6.56110457847732
"ENSMUSG00000024474","Ik",24010,"protein_coding","18",36877731,36890688,42.5,186.481238281344,-0.0762345440102502,0.904183999515578,-0.0843130867733706,0.932807507711144,0.999857109302383,256.822040637169,177.858530829071,159.510685309444,137.780682617233,274.457513600176,194.898842374747,104.040372601569
"ENSMUSG00000024477","Pggt1b",225467,"protein_coding","18",46368418,46414060,41.45,466.68792324311,0.273833856931233,0.834134240028869,0.328285117419177,0.742696095795636,0.999857109302383,900.399802550075,175.956300552824,400.128498742334,548.083450705318,753.072896966096,314.836591528438,174.337921656683
"ENSMUSG00000024479","Mal2",105853,"protein_coding","15",54434588,54466243,42.15,1228.42929718531,-1.18372133142054,0.497550934295099,-2.37909578664055,0.0173551655145452,0.590266165917012,2294.14154877471,1544.61098431236,1373.41403622369,615.960698759396,1073.75483390946,868.54920012131,828.573778196279
"ENSMUSG00000024480","Ap3s1",11777,"protein_coding","18",46874943,46923893,38.06,1444.81307335041,0.639445209324944,0.444423619552193,1.43881913830155,0.150201772511131,0.999857109302383,1259.74763806611,1293.51658784779,1377.9199877861,1636.14560607965,2341.07444056852,795.587069386148,1409.70018371856
"ENSMUSG00000024483","Ankhd1",108857,"protein_coding","18",36693040,36791966,37.23,430.059385328993,-0.239396404657099,1.43474600556518,-0.166856296325979,0.86748312145839,0.999857109302383,649.668403192839,622.029300332686,428.065398429299,577.463155086934,499.801577398214,0,233.387862862979
"ENSMUSG00000024486","Hbegf",15200,"protein_coding","18",36637980,36648858,49.59,740.262249014345,-0.299571329055445,0.62353166701449,-0.480442846615653,0.630912533754164,0.999857109302383,774.526549431463,642.002718233277,1184.16407060231,684.851040068013,466.096268710474,1022.46931153521,407.725784519662
"ENSMUSG00000024487","Yipf5",67180,"protein_coding","18",40336949,40352482,39.31,1534.97572260785,0.594488678943765,0.414335751761531,1.43479937808003,0.151344275198825,0.999857109302383,948.10982590955,1574.09555359418,1477.95211247168,1927.91646338673,1880.75622477594,1226.36348509649,1709.63639302038
"ENSMUSG00000024491","Rbm27",225432,"protein_coding","18",42408418,42474607,38.6,309.421449594183,-1.44979078292911,0.988047183215915,-1.4673295036481,0.14228644149843,0.999857109302383,750.163984311731,194.978603315292,562.342754989226,180.33059930785,165.637516979755,201.895211075379,110.601477180046
"ENSMUSG00000024493","Lars1",107045,"protein_coding","18",42335363,42395259,42.36,1479.99518725533,-0.779216899004598,0.506692438161024,-1.53784986772778,0.124085327338855,0.999857109302383,2678.86705629047,1342.02345989208,811.972471546943,1125.54660579225,1217.24314803727,1662.13730702156,1522.17626220674
"ENSMUSG00000024498","Tcerg1",56070,"protein_coding","18",42644552,42708858,39.06,863.950904803865,0.38135937765466,0.565259959146846,0.674661934714517,0.499890573942579,0.999857109302383,668.955433912627,918.777223427179,902.9926931077,1163.03105621018,905.228290470754,1058.45063628132,430.221000217299
"ENSMUSG00000024500","Ppp2r2b",72930,"protein_coding","18",42770497,43216192,41.99,1569.46130778425,1.28048515967161,0.48497382703171,2.64031807140777,0.0082828249905625,0.428535764407712,820.20635903096,1112.80471160435,1983.5198777745,2303.7740608205,2392.11390800995,807.580844301517,1566.22939294794
"ENSMUSG00000024501","Dpysl3",22240,"protein_coding","18",43454049,43571351,41.81,1962.14225929006,0.713246894349891,0.737340559305814,0.967323559443676,0.333382309766426,0.999857109302383,1214.06782846662,2469.09489856828,2947.79351213102,3479.97532933968,2558.71443380936,566.705864751188,498.643947964277
"ENSMUSG00000024502","Jakmip2",76217,"protein_coding","18",43664472,43820838,40.28,1036.25132354701,-0.414398066696876,0.693112541276463,-0.597879914182052,0.54992006299095,0.999857109302383,1266.85338622604,1466.61954298624,920.115309044871,1498.36492346241,552.76706247895,1245.35362871249,303.685411918093
"ENSMUSG00000024507","Hsd17b4",15488,"protein_coding","18",50261268,50329336,41.94,1942.79130051033,0.119289670180464,0.359135870896009,0.332157492045693,0.739770339666149,0.999857109302383,2293.12644189472,1565.53551735107,2062.82462527298,2065.69714600396,2125.36046496697,1676.13004442283,1810.86486365974
"ENSMUSG00000024511","Rab27b",80718,"protein_coding","18",70112202,70274676,39.77,154.937955093848,2.46981147093041,2.17868421602215,1.13362526462867,0.256951770697438,0.999857109302383,0,111.280471160435,294.689232181854,259.351873161851,357.276272090053,61.9678370627402,0
"ENSMUSG00000024513","Mbd2",17191,"protein_coding","18",70701260,70759202,42.62,854.275798758346,0.465592186570915,0.559958130947044,0.831476785207975,0.40570433740868,0.999857109302383,486.236195514641,907.363841769698,740.778436860807,1023.22418708387,901.376255192155,1272.33962227207,648.612052615187
"ENSMUSG00000024515","Smad4",17128,"protein_coding","18",73772080,73836851,42.23,908.85360935689,-0.548300197881767,0.561424950106788,-0.976622427944243,0.32875611149029,0.999857109302383,1554.12863326287,805.594521990497,1091.34146841659,985.739736665942,627.88175041163,603.686670740243,693.60248401046
"ENSMUSG00000024516","Sec11c",66286,"protein_coding","18",65933586,65950755,46.41,1357.93237196327,0.822275635443208,0.503079214867177,1.6344854073534,0.102156967861033,0.999857109302383,620.230303673164,1173.67608044424,1245.44501185114,1423.39602262657,1748.82401648393,2143.88726612222,1150.06790254167
"ENSMUSG00000024517","Grp",225642,"protein_coding","18",66005891,66019667,45.9,229.389066160143,0.381015248285849,0.951758623462417,0.400327602916533,0.688915239848547,0.999857109302383,107.601329278814,372.837134144362,97.3285537481353,268.469712452697,357.276272090053,257.866160680435,144.344300726501
"ENSMUSG00000024521","Pmaip1",58801,"protein_coding","18",66591604,66598636,43.38,263.435882183337,0.0105613016229181,0.821427938317427,0.0128572466679808,0.9897416840216,0.999857109302383,288.290353916822,486.019835581044,54.071418748964,448.800311760547,331.27503395951,140.926855255586,94.6673660608871
"ENSMUSG00000024524","Gnal",14680,"protein_coding","18",67221287,67359863,44.02,563.254724005332,-0.571776694329502,0.659566924815592,-0.866897160571484,0.385998359430902,0.999857109302383,696.363319672324,928.288374808412,447.891585303919,762.859220667476,330.31202513986,256.866679437487,520.201863007845
"ENSMUSG00000024525","Impa2",114663,"protein_coding","18",67422256,67455542,48.61,35.2266606501517,0.644156261630572,2.59711417455505,0.248027702417408,0.804112972921471,0.999857109302383,56.8459852793734,32.3379146961947,18.0238062496547,92.1914861630017,47.1874321628372,0,0
"ENSMUSG00000024526","Cidea",12683,"protein_coding","18",67476674,67500855,45.86,88.6439403263361,0.36791087228841,1.24705645791667,0.295023428933635,0.767975982146363,0.999857109302383,111.661756798769,27.5823390055778,101.834505310549,88.1391131448478,91.4858378667252,92.9517555941102,106.852274563774
"ENSMUSG00000024527","Afg3l2",69597,"protein_coding","18",67537834,67582242,44.97,1021.91147813923,-0.290609413689155,0.597949353097479,-0.486010081261479,0.626960018270614,0.999857109302383,1663.76017630166,1064.29783956005,1135.49979372824,756.780661140245,1473.4034940641,444.769153111603,614.869229068732
"ENSMUSG00000024528","Srfbp1",67222,"protein_coding","18",52598765,52625003,40.54,253.331393227956,-0.146872241302024,0.763265648837041,-0.192426112095844,0.847408440089412,0.999857109302383,291.335674556789,234.925439116473,250.5309068702,185.396065580542,289.865654714571,197.89728610359,323.368725653525
"ENSMUSG00000024530","Prelid3a",225655,"protein_coding","18",67597936,67612905,47.66,252.815445613286,-0.167973324113335,1.0082877487164,-0.166592646124257,0.867690580379803,0.999857109302383,398.937003835603,143.618385856629,136.079737184893,202.618650907696,280.235566518074,495.742696501921,112.476078488183
"ENSMUSG00000024533","Spire1",68166,"protein_coding","18",67621279,67743860,42.55,1313.73127115534,-0.592922487984773,0.50343340888134,-1.17775752964485,0.238893284523679,0.999857109302383,2222.06896029551,1344.87680530645,985.001011543628,1514.57441553503,850.336787750719,1442.25143357313,837.009484082893
"ENSMUSG00000024535","Snx24",69226,"protein_coding","18",53378734,53523992,44.23,302.839971959598,-1.51637615368833,0.917134989974445,-1.65338382055469,0.0982527735650801,0.999857109302383,205.05158975774,506.944368619758,273.060664682268,46.6022897087701,202.231852126445,440.771228139813,445.21781068239
"ENSMUSG00000024537","Psmg2",107047,"protein_coding","18",67774669,67787232,43.9,482.500023674055,-0.317606503844691,0.722621368408143,-0.439519944648667,0.660284833607083,0.999857109302383,684.182037112459,294.845692818246,405.53564061723,245.168567598312,540.247947823503,727.622344865723,479.897934882913
"ENSMUSG00000024538","Ppic",19038,"protein_coding","18",53539404,53551187,45.52,285.341927920399,-0.168512393932998,0.910464481593126,-0.185083984427526,0.853163163157751,0.999857109302383,178.658810878031,318.62357127133,354.167792805714,86.1129266357709,356.313263270403,475.753071642973,227.76405893857
"ENSMUSG00000024539","Ptpn2",19255,"protein_coding","18",67798581,67857665,41.08,909.931738532771,0.314193048960191,0.660925368002256,0.475383551867415,0.634513615939016,0.999857109302383,852.689779190601,1207.91622541668,812.873661859426,1940.07358244119,622.103697493731,607.684595712033,326.18062761573
